,Index,Org ID,Name,Website,Country,Description,Founded,Industry,Num of employees
2814,85010,,Gilmore-Newman,https://www.figueroa-luna.net/,Cuba,Cloned system-worthy focus group,2021,Logistics / Procurement,
2815,85064,,Garrett LLC,http://www.crawford.org/,Cayman Islands,Virtual cohesive Local Area Network,2020,Plastics,
2816,85090,,Marks-Kidd,http://herman.com/,Portugal,Cloned solution-oriented help-desk,1995,Higher Education / Acadamia,
2817,85109,,Hutchinson and Sons,https://www.rocha-taylor.com/,Morocco,Intuitive real-time capacity,2013,Renewables / Environment,
2818,85112,,Hill Ltd,http://www.hardin.com/,Hungary,Cloned holistic groupware,1973,Civil Engineering,
2819,85130,,Mcclain-Blanchard,http://mathews.com/,Niue,Upgradable methodical service-desk,1990,Architecture / Planning,
2820,85148,,Simpson Group,http://luna.com/,Uganda,Public-key actuating help-desk,2004,Alternative Medicine,
2821,85176,,Blevins-Duke,http://patrick.com/,Timor-Leste,Function-based stable product,2002,Professional Training,
2822,85200,,Mcguire LLC,https://johns.com/,Bahrain,Optimized needs-based knowledge user,2012,Education Management,
2823,85218,,Mccarthy-Cooke,https://browning-camacho.com/,Sudan,Visionary even-keeled knowledge user,2010,Individual / Family Services,
2824,85248,,Stanton-Rios,http://walker.com/,Jordan,Ergonomic multi-tasking conglomeration,1991,Computer Hardware,
2825,85274,,Eaton and Sons,http://www.peterson-lee.org/,Suriname,Robust uniform archive,2016,Computer Software / Engineering,
2826,85293,,Duffy and Sons,http://tyler-romero.com/,Cameroon,Phased motivating frame,2005,Design,
2827,85367,,Oconnell Ltd,https://chase.org/,Tuvalu,Right-sized zero-defect system engine,1984,Dairy,
2828,85385,,Dillon-Ritter,https://www.brown.com/,Nepal,Re-engineered asynchronous ability,1989,Non - Profit / Volunteering,
2829,85398,,Davis-Mendoza,https://www.vaughn-chan.com/,Congo,Monitored heuristic parallelism,1977,Food Production,
2830,85454,,Collier Ltd,https://www.gilmore.org/,Belize,Stand-alone stable help-desk,1972,Non - Profit / Volunteering,
2831,85462,,Vincent Group,http://www.brady.org/,Chile,Extended system-worthy benchmark,1996,Internet,
2832,85487,,Middleton LLC,https://sherman.biz/,United States of America,Assimilated dynamic contingency,1995,Research Industry,
2833,85493,,Dickson Group,https://www.cain.com/,Colombia,Future-proofed attitude-oriented challenge,1980,Newspapers / Journalism,
2834,85509,,Nolan LLC,https://www.goodwin.com/,Uganda,Programmable static throughput,2011,Renewables / Environment,
2835,85512,,Ball PLC,http://www.carney.com/,South Africa,Cross-platform impactful toolset,2007,Pharmaceuticals,
2836,85536,,Jarvis PLC,https://www.kane-solis.com/,Puerto Rico,Networked systemic migration,2018,Textiles,
2837,85538,,Navarro-Rocha,http://www.cooke.com/,India,Customer-focused maximized knowledge user,2000,International Affairs,
2838,85549,,Wheeler LLC,https://spencer-pena.com/,Latvia,Front-line modular algorithm,1980,Writing / Editing,
2839,85558,,Garza Group,http://abbott.info/,Libyan Arab Jamahiriya,Proactive fault-tolerant analyzer,2012,Transportation,
2840,85578,,Hansen-Anderson,https://richard.com/,Russian Federation,Operative 5thgeneration Internet solution,2016,Alternative Dispute Resolution,
2841,85585,,Monroe PLC,https://hood.com/,Libyan Arab Jamahiriya,Business-focused secondary website,2020,Textiles,
2842,85586,,Briggs-Cline,https://www.ingram-avery.com/,Croatia,Synchronized zero tolerance access,1994,Design,
2843,85590,,Livingston-Spencer,http://evans.net/,Finland,Extended object-oriented hub,2011,Program Development,
2844,85609,,Mathis-Aguilar,http://hancock-potter.com/,Bahrain,Synergized content-based hierarchy,1974,Utilities,
2845,85618,,Hanson-Lloyd,http://www.sullivan.com/,Namibia,Mandatory encompassing infrastructure,1976,Arts / Crafts,
2846,85636,,Odom-Small,http://www.quinn.com/,Guadeloupe,Decentralized clear-thinking attitude,2001,Plastics,
2847,85663,,Haas-Hoover,https://compton.org/,Angola,Synergized responsive parallelism,1983,Machinery,
2848,85667,,Mosley Group,http://www.maddox.com/,Sierra Leone,Inverse solution-oriented orchestration,2009,Textiles,
2849,85697,,Cameron-Salazar,https://marquez.com/,Holy See (Vatican City State),Persistent dynamic moratorium,1986,Medical Equipment,
2850,85791,,Lester-Ho,http://hutchinson-cooley.com/,Poland,Progressive 24hour open architecture,1978,Internet,
2851,85799,,Crosby Ltd,https://gallegos.net/,Taiwan,Multi-channeled systematic application,1974,Writing / Editing,
2852,85805,,Mcclain-Baker,http://bowen.info/,Isle of Man,Front-line homogeneous structure,2004,Semiconductors,
2853,85885,,Dickson Ltd,http://acosta.org/,Portugal,Expanded modular capacity,1993,Information Services,
2854,85895,,Nichols and Sons,https://garza.com/,Guadeloupe,Devolved zero tolerance functionalities,1996,Animation,
2855,85907,,Mason PLC,https://www.conley-lozano.info/,Chile,Synergistic needs-based standardization,2012,International Affairs,
2856,85931,,Hendricks-Vaughn,https://www.allen.com/,Saint Barthelemy,Public-key reciprocal help-desk,1979,Leisure / Travel,
2857,85938,,Archer-Sanford,http://reese.net/,Saint Vincent and the Grenadines,Open-architected human-resource framework,2020,Hospital / Health Care,
2858,85977,,Khan-Garcia,http://www.quinn.org/,Serbia,Mandatory reciprocal customer loyalty,1987,Environmental Services,
2859,86018,,Hendrix Inc,https://hunter.com/,El Salvador,Innovative multi-tasking installation,1991,Internet,
2860,86040,,Buchanan LLC,http://www.figueroa.com/,Korea,Implemented systematic policy,2017,Accounting,
2861,86060,,Valentine Inc,http://www.spence.com/,Mayotte,Reverse-engineered full-range projection,2013,Airlines / Aviation,
2862,86065,,Maddox-Conway,http://strong-landry.net/,Cote d'Ivoire,Switchable tertiary approach,2013,Alternative Dispute Resolution,
2863,86066,,Schneider-Burke,https://www.guzman.com/,Lebanon,Grass-roots reciprocal task-force,1980,Aviation / Aerospace,
2864,86110,,Fisher LLC,https://flynn.biz/,Papua New Guinea,Universal optimal groupware,2012,Higher Education / Acadamia,
2865,86125,,Simon-Paul,https://www.villa.com/,Norway,Optimized motivating pricing structure,1985,Dairy,
2866,86132,,Haney PLC,https://www.reilly.net/,Brazil,Inverse exuding approach,2010,Government Administration,
2867,86133,,Rivera-Brennan,http://www.kennedy-freeman.biz/,Liechtenstein,Function-based fault-tolerant alliance,1976,Warehousing,
2868,86181,,Shannon-George,http://james-franco.net/,Brunei Darussalam,Ameliorated secondary time-frame,1984,Gambling / Casinos,
2869,86196,,James-Schultz,http://www.haney.net/,Sao Tome and Principe,Stand-alone well-modulated algorithm,2008,Renewables / Environment,
2870,86203,,Valdez-Gay,https://www.pennington.net/,Macedonia,Advanced 6thgeneration model,1975,Biotechnology / Greentech,
2871,86330,,Decker-Copeland,https://hudson.org/,Finland,Cloned systematic intranet,2021,Outsourcing / Offshoring,
2872,86347,,Maynard and Sons,http://www.anthony.com/,Malta,Seamless coherent approach,2001,Computer Software / Engineering,
2873,86417,,Dawson-Murphy,http://chaney.com/,Aruba,Programmable asymmetric support,2007,Military Industry,
2874,86459,,Booker-Donaldson,http://www.stone.biz/,Isle of Man,Grass-roots even-keeled capacity,1999,Fine Art,
2875,86492,,Adams-Cabrera,http://berg.net/,Benin,Synchronized 3rdgeneration function,2018,Printing,
2876,86514,,Mcdonald-Reese,https://mcgrath.net/,Belgium,User-friendly analyzing knowledge user,2006,Philanthropy,
2877,86540,,Santana-Forbes,https://www.burgess.com/,Paraguay,Exclusive contextually-based functionalities,2000,Public Safety,
2878,86546,,Logan-Galvan,https://www.henry.com/,Bouvet Island (Bouvetoya),Automated uniform solution,1981,Mining / Metals,
2879,86547,,Bass-Bryant,https://bolton-blake.com/,Cayman Islands,Re-contextualized client-server Internet solution,1974,Wholesale,
2880,86554,,Li-Dawson,https://patton.org/,Sierra Leone,Innovative mobile productivity,2003,Sporting Goods,
2881,86582,,Mcguire Inc,https://buchanan.com/,Indonesia,Compatible didactic function,1992,Animation,
2882,86608,,Payne Group,http://tyler-gaines.com/,Ethiopia,Re-engineered dynamic database,2008,Glass / Ceramics / Concrete,
2883,86615,,Gallagher-Mcclain,https://foley-robbins.com/,Mayotte,Cloned explicit emulation,2002,Veterinary,
2884,86659,,Huerta-Frederick,https://www.williamson.net/,Cameroon,Enterprise-wide foreground analyzer,1992,Wine / Spirits,
2885,86668,,Pollard LLC,https://www.whitney-lane.com/,British Indian Ocean Territory (Chagos Archipelago),Progressive analyzing Graphical User Interface,1971,Education Management,
2886,86702,,Mccoy PLC,http://www.stephenson.com/,Afghanistan,Horizontal tangible budgetary management,1978,Primary / Secondary Education,
2887,86737,,Mcfarland-Liu,http://www.day.net/,Bahrain,User-centric leadingedge secured line,1983,Food Production,
2888,86807,,Huffman and Sons,http://norton-berg.com/,British Virgin Islands,Monitored exuding extranet,1984,Online Publishing,
2889,86828,,Frey LLC,https://maxwell.com/,United States Minor Outlying Islands,Optimized tangible project,2002,Industrial Automation,
2890,86861,,Williams-Brady,https://www.stuart.com/,Dominica,Assimilated bandwidth-monitored algorithm,1990,Mechanical or Industrial Engineering,
2891,86886,,Shah-Hill,https://www.stuart-campos.biz/,Djibouti,Self-enabling hybrid approach,2020,Semiconductors,
2892,86910,,Payne-Humphrey,http://mcknight.net/,Vietnam,Reverse-engineered eco-centric software,1978,Investment Management / Hedge Fund / Private Equity,
2893,86915,,Mejia-Waller,https://www.serrano.com/,New Caledonia,Configurable optimizing interface,1992,Nanotechnology,
2894,86925,,Small PLC,http://gordon-yoder.com/,Japan,Sharable exuding toolset,2007,Sporting Goods,
2895,87025,,Carlson-Fritz,https://yoder.com/,Liberia,Right-sized executive adapter,1974,Veterinary,
2896,87035,,Neal and Sons,https://stafford.com/,Morocco,Enterprise-wide background customer loyalty,1988,Recreational Facilities / Services,
2897,87048,,Bray Ltd,https://www.bean.com/,United Kingdom,Centralized scalable contingency,1983,Market Research,
2898,87051,,Boyle PLC,https://wolfe.info/,San Marino,Realigned background approach,2022,Commercial Real Estate,
2899,87086,,Boyer-Mcguire,http://byrd-watson.info/,Mauritius,Configurable 24/7 benchmark,2007,Computer Networking,
2900,87093,,Weeks-Brady,http://www.melton.com/,Netherlands,Centralized multi-tasking implementation,1991,Mental Health Care,
2901,87156,,Hutchinson Inc,https://andersen.info/,Seychelles,Assimilated local moderator,1984,Restaurants,
2902,87160,,Schultz-Nixon,http://fernandez-choi.biz/,Haiti,Multi-tiered transitional collaboration,1995,Consumer Electronics,
2903,87183,,Boyle-Sloan,http://www.paul.info/,Ghana,Robust foreground support,1974,Mining / Metals,
2904,87194,,Cannon-Hooper,https://ford.com/,Syrian Arab Republic,Progressive tertiary utilization,2016,Staffing / Recruiting,
2905,87212,,Hawkins Ltd,http://wang.net/,Japan,Phased asynchronous product,1974,Apparel / Fashion,
2906,87218,,Lane and Sons,http://atkinson-herman.info/,Bahamas,Front-line 6thgeneration initiative,1972,Building Materials,
2907,87223,,Coleman Group,https://hatfield.biz/,Ethiopia,Cross-platform regional protocol,1998,Education Management,
2908,87226,,Rose Group,http://gross-larsen.com/,Dominica,Inverse solution-oriented moderator,1998,Defense / Space,
2909,87227,,Hudson Group,http://rasmussen.org/,Netherlands,Upgradable national strategy,1972,Package / Freight Delivery,
2910,87238,,Obrien-Stevens,http://www.villa-huynh.com/,Eritrea,Organic bottom-line utilization,1994,Apparel / Fashion,
2911,87246,,Manning-Yu,https://www.leon.net/,Croatia,Automated client-server archive,1996,Sports,
2912,87270,,Juarez and Sons,https://www.henry-roach.org/,Wallis and Futuna,Down-sized fault-tolerant attitude,2006,Environmental Services,
2913,87274,,Elliott-Scott,https://www.preston-mcgee.org/,Belize,Future-proofed bandwidth-monitored installation,1989,Consumer Goods,
2914,87370,,Cortez LLC,https://www.patel.com/,Algeria,Managed content-based analyzer,1974,Machinery,
2915,87376,,Figueroa Inc,https://murphy.com/,Italy,Monitored stable encoding,1972,Capital Markets / Hedge Fund / Private Equity,
2916,87399,,Bridges LLC,http://www.baird-lopez.com/,Switzerland,Networked attitude-oriented strategy,1982,Program Development,
2917,87413,,Atkins-Powers,http://castillo.net/,Latvia,Implemented local protocol,2011,Judiciary,
2918,87417,,Lee Inc,https://navarro.com/,United Arab Emirates,Programmable multi-state matrix,1980,Computer Games,
2919,87442,,Haynes-Lam,http://www.kaufman.net/,Palau,Enhanced directional definition,2009,Commercial Real Estate,
2920,87518,,Mathis Inc,http://www.ball.com/,Russian Federation,Inverse exuding knowledge user,1986,Furniture,
2921,87519,,Randall-Morales,https://www.medina.com/,Uzbekistan,Advanced cohesive complexity,1971,Ranching,
2922,87560,,Guerra LLC,https://www.blake.com/,South Africa,Universal well-modulated archive,1989,Online Publishing,
2923,87569,,Floyd Group,https://www.holt.com/,Czech Republic,Expanded full-range approach,1986,Mental Health Care,
2924,87712,,Cline-Oneill,https://www.dennis.biz/,Central African Republic,Function-based even-keeled function,2019,Market Research,
2925,87801,,Sandoval-Mcdowell,http://yoder.com/,Equatorial Guinea,Open-architected 3rdgeneration implementation,1978,Staffing / Recruiting,
2926,87827,,Berry Ltd,http://www.ayers.com/,Papua New Guinea,Switchable disintermediate customer loyalty,1982,Education Management,
2927,87841,,Garza-Sloan,https://www.pope-walter.com/,Cape Verde,Vision-oriented systemic workforce,2006,Logistics / Procurement,
2928,87907,,Simon Inc,http://www.oneill.com/,Somalia,Optional motivating firmware,1970,Individual / Family Services,
2929,87942,,Ballard-Elliott,http://myers-soto.org/,Myanmar,Stand-alone asynchronous collaboration,2004,Non - Profit / Volunteering,
2930,87967,,Terrell Ltd,http://www.diaz.info/,Gibraltar,Reactive asymmetric ability,2003,Law Practice / Law Firms,
2931,87988,,Hines Inc,http://everett.com/,Wallis and Futuna,Secured client-server model,1977,Public Relations / PR,
2932,88068,,Willis-Sloan,http://www.jimenez.com/,Wallis and Futuna,Balanced encompassing array,1999,Think Tanks,
2933,88101,,Greer and Sons,http://www.irwin-summers.com/,Italy,Synergized intermediate contingency,1981,Automotive,
2934,88111,,Fuentes Ltd,https://rich-luna.com/,Singapore,Function-based bottom-line standardization,1986,Defense / Space,
2935,88155,,Knapp Inc,https://rodriguez-hudson.com/,Saudi Arabia,Advanced 3rdgeneration attitude,2011,Apparel / Fashion,
2936,88190,,Valencia-Weiss,https://www.dickson.com/,Mozambique,Cloned methodical toolset,1997,Photography,
2937,88205,,Branch-Deleon,https://burch.com/,Slovenia,Operative explicit parallelism,1998,Civil Engineering,
2938,88212,,Chavez Inc,https://www.browning.com/,Holy See (Vatican City State),Mandatory multimedia encoding,2010,Paper / Forest Products,
2939,88225,,Chen and Sons,http://www.coffey-mora.com/,Bolivia,Sharable tangible analyzer,1993,Business Supplies / Equipment,
2940,88226,,Barton PLC,https://mcintosh.com/,Saint Kitts and Nevis,Self-enabling bottom-line methodology,1974,Law Enforcement,
2941,88234,,Mccarty-Arellano,https://villa-villanueva.com/,Guinea,Object-based optimal capacity,1978,Package / Freight Delivery,
2942,88242,,Sellers Group,http://www.mcdowell.com/,Equatorial Guinea,Business-focused transitional hardware,2008,Law Practice / Law Firms,
2943,88287,,Maldonado-Stuart,https://mann.org/,Israel,Multi-layered didactic monitoring,2003,Semiconductors,
2944,88303,,Chan Inc,https://www.jones.info/,Saudi Arabia,Quality-focused analyzing archive,1975,E - Learning,
2945,88450,,Elliott-Hodge,https://rubio-morrison.biz/,Belarus,Digitized transitional concept,1978,Security / Investigations,
2946,88491,,Mckee-Giles,https://case.org/,Chile,Compatible clear-thinking Graphical User Interface,2004,Financial Services,
2947,88497,,Knight-Garcia,http://weiss-george.org/,United States Minor Outlying Islands,Upgradable dynamic forecast,1998,Law Enforcement,
